edge_id,from_node_id,from_node_type,to_node_id,to_node_type,relationship,timestamp,trip_id,rider_id,route_id,station_id,mode,rider_segment,edge_strength,fare_bucket,region,province,city,promotion,same_household,prior_interactions,dwell_seconds,distance_bucket,total_fare_cad,citation_issued
EDGE300811,R61294,Rider,S028,Station,TRANSFERRED_TO,2024-12-13 13:49:48,T100783,R61294,R030,S028,bus,Commuter,0.779,$4.5-$6.5,NA,BC,Vancouver,None,False,4,28,>=20km,6.25,False
EDGE300812,S030,Station,S005,Station,CONNECTS_TO,2024-10-24 08:08:55,,,,S030,bus,LowIncome,0.975,$3-$4.5,NA,BC,Vancouver,None,False,1,41,<2km,3.1,False
EDGE300813,R059,Route,S014,Station,ROUTE_SERVES,2024-01-27 15:21:00,,,R059,S014,skytrain,Commuter,0.754,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,1,5,10-20km,3.09,False
EDGE300814,R087,Route,S017,Station,ROUTE_SERVES,2025-04-19 16:04:48,,,R087,S017,bus,Commuter,0.955,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,6,23,5-10km,4.6,False
EDGE300815,R030,Route,S002,Station,ROUTE_SERVES,2024-02-06 07:35:34,,,R030,S002,wce,Student,0.768,$4.5-$6.5,NA,BC,Vancouver,None,False,2,6,5-10km,4.52,False
EDGE300816,R22575,Rider,V0780,Vehicle,BOARDED,2025-05-04 12:22:13,T100115,R22575,R042,S013,skytrain,Commuter,0.319,$3-$4.5,NA,BC,Vancouver,None,False,1,37,5-10km,3.15,False
EDGE300817,S028,Station,S009,Station,CONNECTS_TO,2024-11-18 21:25:37,,,,S028,skytrain,Tourist,0.395,<$3,NA,BC,Vancouver,None,False,2,44,10-20km,2.25,False
EDGE300818,R048,Route,S018,Station,ROUTE_SERVES,2024-08-16 20:32:52,,,R048,S018,wce,Commuter,0.328,<$3,NA,BC,Vancouver,CarFreeDay,False,3,7,>=20km,2.85,False
EDGE300819,R70089,Rider,S014,Station,ALIGHTED,2024-12-23 03:43:13,T101062,R70089,R059,S014,bus,Commuter,0.364,$4.5-$6.5,NA,BC,Vancouver,None,False,3,18,>=20km,4.85,False
EDGE300820,S002,Station,S024,Station,CONNECTS_TO,2024-11-24 20:56:55,,,,S002,skytrain,LowIncome,0.945,<$3,NA,BC,Vancouver,None,False,5,55,10-20km,2.99,False
EDGE300821,R93772,Rider,S014,Station,ALIGHTED,2025-01-05 08:34:23,T100522,R93772,R002,S014,bus,Student,0.961,<$3,NA,BC,Vancouver,None,False,1,16,5-10km,2.06,False
EDGE300822,R073,Route,S015,Station,ROUTE_SERVES,2024-09-09 10:21:45,,,R073,S015,seabus,Commuter,0.514,$3-$4.5,NA,BC,Vancouver,None,False,1,22,10-20km,4.04,False
EDGE300823,R72708,Rider,V0327,Vehicle,BOARDED,2024-05-17 11:48:01,T100024,R72708,R110,S007,bus,Commuter,0.778,<$3,NA,BC,Vancouver,None,False,3,56,10-20km,2.25,False
EDGE300824,S019,Station,S018,Station,CONNECTS_TO,2024-01-05 22:05:23,,,,S019,seabus,Commuter,0.705,<$3,NA,BC,Vancouver,None,False,3,18,10-20km,2.02,False
EDGE300825,R11064,Rider,V0769,Vehicle,BOARDED,2024-06-20 01:28:00,T101086,R11064,R105,S008,skytrain,Tourist,0.695,$4.5-$6.5,NA,BC,Vancouver,None,False,1,12,>=20km,4.51,False
EDGE300826,R10159,Rider,S023,Station,TRANSFERRED_TO,2024-02-17 18:54:15,T100672,R10159,R105,S023,bus,Commuter,0.452,$3-$4.5,NA,BC,Vancouver,None,False,0,72,10-20km,3.14,False
EDGE300827,S009,Station,S029,Station,CONNECTS_TO,2024-11-13 09:56:50,,,,S009,bus,Commuter,0.79,$4.5-$6.5,NA,BC,Vancouver,None,False,1,19,10-20km,4.57,False
EDGE300828,R12479,Rider,S010,Station,TRANSFERRED_TO,2024-02-04 16:10:29,T100684,R12479,R087,S010,bus,Commuter,0.154,$4.5-$6.5,NA,BC,Vancouver,None,False,2,21,5-10km,4.52,False
EDGE300829,R49502,Rider,V0826,Vehicle,BOARDED,2024-01-07 22:34:07,T102097,R49502,R030,S030,skytrain,Commuter,0.489,$3-$4.5,NA,BC,Vancouver,NewYearPromo,False,2,20,2-5km,4.02,False
EDGE300830,R78080,Rider,V0151,Vehicle,BOARDED,2024-03-03 07:35:59,T102259,R78080,R009,S018,skytrain,Commuter,0.198,<$3,NA,BC,Vancouver,None,False,4,60,2-5km,2.11,False
EDGE300831,R17889,Rider,V0113,Vehicle,BOARDED,2024-03-08 00:48:44,T102440,R17889,R080,S017,bus,Student,0.81,>$6.5,NA,BC,Vancouver,None,False,0,50,10-20km,8.14,False
EDGE300832,R90117,Rider,S007,Station,ALIGHTED,2024-04-01 12:24:56,T100799,R90117,R023,S007,bus,Student,0.383,$4.5-$6.5,NA,BC,Vancouver,None,False,2,31,>=20km,6.25,False
EDGE300833,R070,Route,S018,Station,ROUTE_SERVES,2024-07-18 00:40:09,,,R070,S018,skytrain,Tourist,0.249,$3-$4.5,NA,BC,Vancouver,None,False,3,40,5-10km,3.18,False
EDGE300834,R082,Route,S010,Station,ROUTE_SERVES,2024-10-02 03:09:29,,,R082,S010,bus,Commuter,0.186,$4.5-$6.5,NA,BC,Vancouver,SportsFinalsPass,False,4,48,2-5km,4.6,False
EDGE300835,S006,Station,S011,Station,CONNECTS_TO,2025-05-23 22:36:17,,,,S006,wce,Senior,0.288,$3-$4.5,NA,BC,Vancouver,None,False,4,39,5-10km,3.19,False
EDGE300836,S026,Station,S008,Station,CONNECTS_TO,2024-02-18 10:25:58,,,,S026,bus,Commuter,0.415,$3-$4.5,NA,BC,Vancouver,None,False,2,29,10-20km,3.16,False
EDGE300837,R32055,Rider,V0104,Vehicle,BOARDED,2024-08-21 22:47:48,T100815,R32055,R049,S013,bus,Commuter,0.207,<$3,NA,BC,Vancouver,None,False,6,47,10-20km,2.17,False
EDGE300838,S030,Station,S026,Station,CONNECTS_TO,2024-12-27 19:43:52,,,,S030,skytrain,Senior,0.236,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,2,23,5-10km,4.09,False
EDGE300839,R045,Route,S030,Station,ROUTE_SERVES,2024-09-16 13:30:03,,,R045,S030,bus,Commuter,0.978,$3-$4.5,NA,BC,Vancouver,None,False,1,40,10-20km,3.18,False
EDGE300840,S021,Station,S028,Station,CONNECTS_TO,2024-05-23 11:59:51,,,,S021,bus,Student,0.861,$3-$4.5,NA,BC,Vancouver,None,False,0,24,2-5km,3.19,False
EDGE300841,R13501,Rider,R75640,Rider,SHARES_TRIP_WITH,2025-03-07 00:13:33,T102284,R13501,R033,S010,skytrain,Occasional,0.852,<$3,NA,BC,Vancouver,CarFreeDay,False,4,77,10-20km,2.8,False
EDGE300842,R93920,Rider,S013,Station,ALIGHTED,2024-12-08 23:53:30,T102290,R93920,R113,S013,bus,Student,0.808,$3-$4.5,NA,BC,Vancouver,None,False,1,37,10-20km,3.15,False
EDGE300843,R098,Route,S030,Station,ROUTE_SERVES,2024-12-10 00:38:47,,,R098,S030,wce,Occasional,0.609,$3-$4.5,NA,BC,Vancouver,None,False,5,33,>=20km,3.12,False
EDGE300844,R91176,Rider,R94428,Rider,SHARES_TRIP_WITH,2025-03-27 12:27:20,T100415,R91176,R006,S005,bus,Occasional,0.674,$3-$4.5,NA,BC,Vancouver,None,False,3,38,>=20km,3.18,False
EDGE300845,S018,Station,S002,Station,CONNECTS_TO,2025-03-26 13:25:57,,,,S018,bus,Student,0.629,<$3,NA,BC,Vancouver,None,False,1,5,>=20km,2.07,False
EDGE300846,R10347,Rider,S011,Station,TRANSFERRED_TO,2025-04-18 23:09:45,T101288,R10347,R098,S011,skytrain,Commuter,0.646,$3-$4.5,NA,BC,Vancouver,None,False,3,95,10-20km,3.11,False
EDGE300847,R88524,Rider,S011,Station,ALIGHTED,2024-06-16 11:53:34,T101630,R88524,R053,S011,bus,Senior,0.839,<$3,NA,BC,Vancouver,None,False,2,23,2-5km,2.86,False
EDGE300848,R30664,Rider,S002,Station,TRANSFERRED_TO,2025-03-02 05:53:12,T100046,R30664,R048,S002,skytrain,Commuter,0.308,<$3,NA,BC,Vancouver,SportsFinalsPass,False,1,15,10-20km,2.03,False
EDGE300849,S015,Station,S027,Station,CONNECTS_TO,2024-03-04 13:25:44,,,,S015,skytrain,Student,0.455,$3-$4.5,NA,BC,Vancouver,None,False,1,29,>=20km,3.17,False
EDGE300850,S015,Station,S030,Station,CONNECTS_TO,2024-08-30 15:55:57,,,,S015,bus,Commuter,0.324,<$3,NA,BC,Vancouver,SportsFinalsPass,False,0,40,10-20km,2.95,False
EDGE300851,R83509,Rider,S009,Station,ALIGHTED,2024-03-20 10:06:43,T101902,R83509,R048,S009,skytrain,Commuter,0.586,>$6.5,NA,BC,Vancouver,None,False,3,64,10-20km,11.25,False
EDGE300852,R83200,Rider,V0008,Vehicle,BOARDED,2024-07-19 08:39:30,T102386,R83200,R099,S023,bus,Commuter,0.995,$3-$4.5,NA,BC,Vancouver,None,False,2,37,2-5km,3.1,False
EDGE300853,R95509,Rider,V0749,Vehicle,BOARDED,2024-06-08 23:12:45,T102181,R95509,R027,S002,skytrain,Student,0.882,$3-$4.5,NA,BC,Vancouver,None,False,3,49,10-20km,3.07,False
EDGE300854,R96811,Rider,S013,Station,ALIGHTED,2025-06-25 14:39:14,T101748,R96811,R070,S013,bus,Commuter,0.517,$3-$4.5,NA,BC,Vancouver,NewYearPromo,False,4,46,10-20km,3.07,False
EDGE300855,R58199,Rider,V0531,Vehicle,BOARDED,2025-06-07 22:15:20,T100345,R58199,R041,S012,wce,Tourist,0.196,<$3,NA,BC,Vancouver,None,False,2,15,10-20km,2.05,False
EDGE300856,R76923,Rider,V0149,Vehicle,BOARDED,2024-05-31 23:39:04,T100129,R76923,R067,S015,bus,Senior,0.609,$3-$4.5,NA,BC,Vancouver,None,False,3,8,<2km,3.34,False
EDGE300857,R97364,Rider,S020,Station,TRANSFERRED_TO,2024-04-12 05:44:17,T101533,R97364,R076,S020,bus,Commuter,0.371,<$3,NA,BC,Vancouver,NewYearPromo,False,1,7,10-20km,2.97,False
EDGE300858,R95582,Rider,S011,Station,TRANSFERRED_TO,2025-02-26 21:44:26,T102372,R95582,R017,S011,skytrain,Commuter,0.384,$3-$4.5,NA,BC,Vancouver,None,False,1,23,10-20km,3.32,False
EDGE300859,R83165,Rider,V0849,Vehicle,BOARDED,2024-09-08 18:18:38,T100783,R83165,R092,S012,skytrain,Commuter,0.299,<$3,NA,BC,Vancouver,CarFreeDay,False,3,42,5-10km,2.05,False
EDGE300860,R64970,Rider,S003,Station,TRANSFERRED_TO,2025-01-02 19:45:49,T100261,R64970,R097,S003,bus,Student,0.803,>$6.5,NA,BC,Vancouver,None,False,1,31,2-5km,6.62,False
EDGE300861,R32762,Rider,S012,Station,TRANSFERRED_TO,2024-03-24 21:03:58,T100905,R32762,R097,S012,skytrain,Commuter,0.857,$3-$4.5,NA,BC,Vancouver,None,False,0,11,5-10km,3.21,False
EDGE300862,R059,Route,S013,Station,ROUTE_SERVES,2025-04-14 18:21:00,,,R059,S013,skytrain,Senior,0.898,<$3,NA,BC,Vancouver,None,False,3,49,<2km,2.05,False
EDGE300863,R74755,Rider,S006,Station,ALIGHTED,2024-07-06 08:21:41,T102307,R74755,R093,S006,bus,Commuter,0.815,$3-$4.5,NA,BC,Vancouver,None,False,4,42,10-20km,3.11,False
EDGE300864,R15632,Rider,V0506,Vehicle,BOARDED,2024-02-08 06:53:34,T102134,R15632,R102,S007,skytrain,Commuter,0.295,$4.5-$6.5,NA,BC,Vancouver,None,False,3,45,10-20km,4.55,False
EDGE300865,R59981,Rider,S019,Station,TRANSFERRED_TO,2025-06-05 02:04:34,T101904,R59981,R108,S019,bus,Tourist,0.915,<$3,NA,BC,Vancouver,None,False,0,24,>=20km,2.99,False
EDGE300866,R084,Route,S006,Station,ROUTE_SERVES,2024-02-22 14:45:19,,,R084,S006,bus,Commuter,0.143,$3-$4.5,NA,BC,Vancouver,None,False,2,14,>=20km,3.97,False
EDGE300867,R041,Route,S024,Station,ROUTE_SERVES,2024-10-05 09:50:58,,,R041,S024,bus,Tourist,0.312,$4.5-$6.5,NA,BC,Vancouver,None,False,1,39,<2km,4.56,False
EDGE300868,R92914,Rider,S027,Station,TRANSFERRED_TO,2024-08-07 17:35:31,T101510,R92914,R078,S027,bus,Occasional,0.227,<$3,NA,BC,Vancouver,None,False,1,9,2-5km,2.16,False
EDGE300869,R098,Route,S001,Station,ROUTE_SERVES,2025-06-17 15:12:10,,,R098,S001,bus,Commuter,0.147,$3-$4.5,NA,BC,Vancouver,None,False,3,44,<2km,3.17,False
EDGE300870,R65346,Rider,V0885,Vehicle,BOARDED,2024-11-29 14:55:54,T102332,R65346,R068,S020,bus,Commuter,0.506,<$3,NA,BC,Vancouver,None,False,0,50,>=20km,2.87,False
EDGE300871,R61446,Rider,S002,Station,TRANSFERRED_TO,2024-06-21 07:11:16,T100180,R61446,R080,S002,skytrain,Student,0.129,<$3,NA,BC,Vancouver,SportsFinalsPass,False,2,5,10-20km,2.14,False
EDGE300872,R38360,Rider,V0471,Vehicle,BOARDED,2025-01-05 20:19:00,T101248,R38360,R111,S018,bus,Student,0.784,$3-$4.5,NA,BC,Vancouver,None,False,2,34,5-10km,3.13,False
EDGE300873,S030,Station,S011,Station,CONNECTS_TO,2024-12-12 17:58:12,,,,S030,skytrain,Commuter,0.167,$3-$4.5,NA,BC,Vancouver,None,False,1,22,2-5km,3.11,False
EDGE300874,R82495,Rider,V0634,Vehicle,BOARDED,2025-02-06 07:19:16,T100741,R82495,R067,S029,bus,Occasional,0.595,<$3,NA,BC,Vancouver,None,False,4,17,2-5km,2.18,False
EDGE300875,R25565,Rider,V0787,Vehicle,BOARDED,2024-04-21 23:30:24,T100390,R25565,R111,S025,skytrain,Commuter,0.209,$3-$4.5,NA,BC,Vancouver,None,False,2,16,10-20km,3.13,False
EDGE300876,R19425,Rider,S011,Station,TRANSFERRED_TO,2024-12-28 20:41:56,T100183,R19425,R060,S011,bus,Commuter,0.138,$4.5-$6.5,NA,BC,Vancouver,None,False,1,43,>=20km,6.21,False
EDGE300877,R21817,Rider,V0217,Vehicle,BOARDED,2024-01-23 05:37:52,T102157,R21817,R062,S004,wce,Commuter,0.163,>$6.5,NA,BC,Vancouver,None,False,1,28,<2km,8.21,False
EDGE300878,S002,Station,S016,Station,CONNECTS_TO,2025-03-05 01:36:22,,,,S002,skytrain,Commuter,0.184,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,3,48,10-20km,3.15,False
EDGE300879,S021,Station,S023,Station,CONNECTS_TO,2024-03-17 14:23:54,,,,S021,bus,Senior,0.354,<$3,NA,BC,Vancouver,None,False,2,11,10-20km,2.31,False
EDGE300880,R020,Route,S010,Station,ROUTE_SERVES,2024-06-26 08:02:26,,,R020,S010,skytrain,Commuter,0.189,$3-$4.5,NA,BC,Vancouver,None,False,2,44,10-20km,4.29,False
EDGE300881,S024,Station,S001,Station,CONNECTS_TO,2025-01-17 18:58:39,,,,S024,bus,Student,0.484,$3-$4.5,NA,BC,Vancouver,None,False,0,58,10-20km,3.11,False
EDGE300882,R17303,Rider,S022,Station,TRANSFERRED_TO,2025-02-01 20:58:36,T102302,R17303,R103,S022,skytrain,Commuter,0.776,$3-$4.5,NA,BC,Vancouver,None,False,3,5,>=20km,3.3,False
EDGE300883,S020,Station,S004,Station,CONNECTS_TO,2024-03-05 13:33:35,,,,S020,skytrain,Commuter,0.608,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,5,10,10-20km,4.8,False
EDGE300884,S029,Station,S008,Station,CONNECTS_TO,2025-03-30 20:57:54,,,,S029,skytrain,Occasional,0.627,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,1,24,10-20km,4.54,False
EDGE300885,R014,Route,S004,Station,ROUTE_SERVES,2025-01-16 08:43:40,,,R014,S004,bus,Senior,0.447,$4.5-$6.5,NA,BC,Vancouver,None,False,4,59,10-20km,4.59,False
EDGE300886,S003,Station,S004,Station,CONNECTS_TO,2024-09-23 03:05:03,,,,S003,seabus,Commuter,0.78,$4.5-$6.5,NA,BC,Vancouver,None,False,3,37,10-20km,5.56,False
EDGE300887,S015,Station,S025,Station,CONNECTS_TO,2024-03-20 14:28:42,,,,S015,bus,Senior,0.413,$3-$4.5,NA,BC,Vancouver,None,False,4,11,10-20km,3.13,False
EDGE300888,R67888,Rider,S017,Station,ALIGHTED,2025-05-16 07:51:40,T101534,R67888,R041,S017,wce,Commuter,0.597,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,0,16,<2km,4.53,False
EDGE300889,R77785,Rider,S013,Station,TRANSFERRED_TO,2024-12-20 14:34:30,T102077,R77785,R037,S013,bus,Senior,0.838,<$3,NA,BC,Vancouver,CarFreeDay,False,2,27,5-10km,2.15,False
EDGE300890,S004,Station,S020,Station,CONNECTS_TO,2024-12-14 10:07:58,,,,S004,bus,Commuter,0.326,$3-$4.5,NA,BC,Vancouver,None,False,4,18,5-10km,3.1,False
EDGE300891,R73111,Rider,V0001,Vehicle,BOARDED,2024-06-09 13:53:26,T100840,R73111,R043,S022,bus,Commuter,0.883,$4.5-$6.5,NA,BC,Vancouver,NewYearPromo,False,1,21,10-20km,4.6,False
EDGE300892,R77964,Rider,V0105,Vehicle,BOARDED,2025-04-22 07:28:22,T101250,R77964,R051,S001,skytrain,Tourist,0.21,$3-$4.5,NA,BC,Vancouver,None,False,2,54,10-20km,3.12,False
EDGE300893,R88163,Rider,S005,Station,TRANSFERRED_TO,2024-09-03 08:40:34,T100962,R88163,R080,S005,wce,Senior,0.537,$4.5-$6.5,NA,BC,Vancouver,HolidayFreeRide,False,1,39,10-20km,4.5,False
EDGE300894,R22576,Rider,S011,Station,ALIGHTED,2024-09-12 23:04:55,T101820,R22576,R088,S011,skytrain,Student,0.341,$4.5-$6.5,NA,BC,Vancouver,None,False,1,60,2-5km,4.6,False
EDGE300895,R31425,Rider,S026,Station,TRANSFERRED_TO,2024-03-22 05:40:36,T101420,R31425,R097,S026,skytrain,Occasional,0.252,$4.5-$6.5,NA,BC,Vancouver,None,False,2,33,5-10km,4.9,False
EDGE300896,S010,Station,S023,Station,CONNECTS_TO,2025-06-02 11:41:09,,,,S010,seabus,Commuter,0.667,$3-$4.5,NA,BC,Vancouver,NewYearPromo,False,0,49,10-20km,3.1,False
EDGE300897,R26852,Rider,V0064,Vehicle,BOARDED,2024-01-21 18:28:23,T101507,R26852,R094,S015,bus,Commuter,0.614,<$3,NA,BC,Vancouver,None,False,3,55,>=20km,1.86,False
EDGE300898,R098,Route,S022,Station,ROUTE_SERVES,2024-12-20 05:39:36,,,R098,S022,bus,Commuter,0.288,$3-$4.5,NA,BC,Vancouver,None,False,1,50,10-20km,3.2,False
EDGE300899,R53788,Rider,R65948,Rider,SHARES_TRIP_WITH,2024-11-13 03:02:20,T100186,R53788,R028,S013,skytrain,Occasional,0.541,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,3,47,10-20km,3.17,False
EDGE300900,R057,Route,S002,Station,ROUTE_SERVES,2024-09-18 03:58:17,,,R057,S002,bus,Student,0.255,<$3,NA,BC,Vancouver,None,False,1,44,5-10km,2.28,False
EDGE300901,S022,Station,S023,Station,CONNECTS_TO,2024-07-15 16:50:01,,,,S022,bus,Commuter,0.25,$4.5-$6.5,NA,BC,Vancouver,None,False,3,17,2-5km,6.21,False
EDGE300902,R005,Route,S006,Station,ROUTE_SERVES,2024-03-06 00:11:20,,,R005,S006,skytrain,Student,0.727,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,1,43,10-20km,3.12,False
EDGE300903,R80571,Rider,S006,Station,TRANSFERRED_TO,2024-03-15 18:21:12,T100906,R80571,R076,S006,wce,Commuter,0.982,$4.5-$6.5,NA,BC,Vancouver,None,False,2,25,10-20km,4.55,False
EDGE300904,S021,Station,S001,Station,CONNECTS_TO,2024-08-28 12:20:52,,,,S021,bus,Commuter,0.637,$3-$4.5,NA,BC,Vancouver,None,False,3,65,2-5km,3.19,False
EDGE300905,R89597,Rider,S013,Station,ALIGHTED,2024-01-14 12:00:00,T100497,R89597,R119,S013,wce,Commuter,0.776,$3-$4.5,NA,BC,Vancouver,None,False,2,51,10-20km,4.2,False
EDGE300906,R93891,Rider,V0900,Vehicle,BOARDED,2025-02-24 06:44:48,T102231,R93891,R006,S023,skytrain,Commuter,0.105,$3-$4.5,NA,BC,Vancouver,None,False,2,25,10-20km,3.18,False
EDGE300907,S020,Station,S012,Station,CONNECTS_TO,2025-05-26 10:09:22,,,,S020,bus,Tourist,0.614,$3-$4.5,NA,BC,Vancouver,None,False,1,27,10-20km,3.15,False
EDGE300908,R095,Route,S030,Station,ROUTE_SERVES,2025-06-25 11:51:38,,,R095,S030,bus,Commuter,0.121,<$3,NA,BC,Vancouver,None,False,4,86,2-5km,1.9,False
EDGE300909,R73530,Rider,V0855,Vehicle,BOARDED,2024-02-04 18:43:11,T102036,R73530,R053,S008,skytrain,LowIncome,0.273,$4.5-$6.5,NA,BC,Vancouver,None,False,2,17,>=20km,4.6,False
EDGE300910,S011,Station,S027,Station,CONNECTS_TO,2025-03-25 00:43:41,,,,S011,skytrain,LowIncome,0.454,$3-$4.5,NA,BC,Vancouver,None,False,2,28,>=20km,3.12,False
EDGE300911,R52125,Rider,V0754,Vehicle,BOARDED,2025-04-02 12:47:14,T100633,R52125,R025,S030,bus,Commuter,0.133,$3-$4.5,NA,BC,Vancouver,None,False,1,22,5-10km,3.7,False
EDGE300912,S030,Station,S009,Station,CONNECTS_TO,2025-06-03 07:50:29,,,,S030,bus,Commuter,0.778,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,0,67,2-5km,3.17,False
EDGE300913,S023,Station,S003,Station,CONNECTS_TO,2025-03-23 08:29:05,,,,S023,skytrain,Commuter,0.411,$4.5-$6.5,NA,BC,Vancouver,None,False,1,18,5-10km,6.15,False
EDGE300914,R32644,Rider,S022,Station,TRANSFERRED_TO,2024-06-25 12:58:54,T101616,R32644,R117,S022,bus,Commuter,0.655,$4.5-$6.5,NA,BC,Vancouver,None,False,1,36,10-20km,4.54,False
EDGE300915,R68819,Rider,S006,Station,ALIGHTED,2025-02-18 05:41:23,T101894,R68819,R001,S006,wce,Occasional,0.627,>$6.5,NA,BC,Vancouver,None,False,3,25,2-5km,9.12,False
EDGE300916,R88029,Rider,V0592,Vehicle,BOARDED,2024-02-03 22:48:55,T101501,R88029,R038,S001,bus,Tourist,0.381,<$3,NA,BC,Vancouver,None,False,1,5,<2km,2.26,False
EDGE300917,R86758,Rider,S029,Station,TRANSFERRED_TO,2025-01-14 01:27:01,T102410,R86758,R111,S029,bus,Senior,0.892,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,2,37,10-20km,3.31,False
EDGE300918,S003,Station,S022,Station,CONNECTS_TO,2025-01-07 05:51:39,,,,S003,bus,Commuter,0.93,<$3,NA,BC,Vancouver,CarFreeDay,False,0,22,>=20km,2.29,False
EDGE300919,R83174,Rider,S005,Station,TRANSFERRED_TO,2025-04-17 17:11:01,T100119,R83174,R085,S005,bus,Commuter,0.852,<$3,NA,BC,Vancouver,NewYearPromo,False,1,26,>=20km,2.11,False
EDGE300920,R033,Route,S006,Station,ROUTE_SERVES,2025-05-16 03:40:01,,,R033,S006,wce,Commuter,0.818,$3-$4.5,NA,BC,Vancouver,None,False,6,5,<2km,3.39,False
EDGE300921,S015,Station,S029,Station,CONNECTS_TO,2025-06-07 20:43:40,,,,S015,skytrain,Commuter,0.549,$3-$4.5,NA,BC,Vancouver,None,False,1,42,5-10km,3.26,False
EDGE300922,R38992,Rider,V0115,Vehicle,BOARDED,2024-08-24 15:38:04,T101975,R38992,R029,S011,skytrain,Occasional,0.807,$3-$4.5,NA,BC,Vancouver,None,False,1,43,2-5km,3.19,False
EDGE300923,R63648,Rider,S026,Station,ALIGHTED,2024-05-04 01:55:39,T100533,R63648,R049,S026,skytrain,Commuter,0.63,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,3,14,10-20km,3.11,False
EDGE300924,R90752,Rider,S026,Station,TRANSFERRED_TO,2025-04-17 11:33:27,T100065,R90752,R064,S026,skytrain,Commuter,0.211,$3-$4.5,NA,BC,Vancouver,None,False,2,51,5-10km,3.12,False
EDGE300925,S029,Station,S019,Station,CONNECTS_TO,2024-07-13 16:01:02,,,,S029,bus,Senior,0.982,<$3,NA,BC,Vancouver,None,False,1,5,5-10km,2.2,False
EDGE300926,R117,Route,S012,Station,ROUTE_SERVES,2024-01-04 06:38:07,,,R117,S012,bus,Student,0.432,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,2,5,10-20km,4.57,False
EDGE300927,R070,Route,S028,Station,ROUTE_SERVES,2024-04-30 06:45:53,,,R070,S028,bus,Commuter,0.45,$4.5-$6.5,NA,BC,Vancouver,None,False,0,57,10-20km,6.24,False
EDGE300928,R45143,Rider,S002,Station,TRANSFERRED_TO,2024-03-22 19:06:03,T100257,R45143,R003,S002,bus,Commuter,0.57,<$3,NA,BC,Vancouver,None,False,3,5,10-20km,2.12,False
EDGE300929,R86425,Rider,V0559,Vehicle,BOARDED,2025-01-05 07:02:05,T100065,R86425,R080,S001,seabus,Commuter,0.731,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,0,22,10-20km,4.25,False
EDGE300930,R30425,Rider,S006,Station,ALIGHTED,2024-10-18 22:53:31,T101955,R30425,R055,S006,bus,Commuter,0.91,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,0,49,2-5km,4.07,False
EDGE300931,R120,Route,S028,Station,ROUTE_SERVES,2024-02-18 17:35:59,,,R120,S028,skytrain,Commuter,0.971,<$3,NA,BC,Vancouver,None,False,3,40,>=20km,2.14,False
EDGE300932,R29879,Rider,V0344,Vehicle,BOARDED,2024-03-02 06:38:36,T102448,R29879,R091,S014,skytrain,Senior,0.919,<$3,NA,BC,Vancouver,None,False,0,29,10-20km,2.26,False
EDGE300933,R51472,Rider,S025,Station,TRANSFERRED_TO,2024-04-28 23:24:15,T101679,R51472,R102,S025,skytrain,Senior,0.336,<$3,NA,BC,Vancouver,None,False,1,50,10-20km,2.07,False
EDGE300934,R001,Route,S026,Station,ROUTE_SERVES,2024-12-21 06:46:46,,,R001,S026,skytrain,Senior,0.222,<$3,NA,BC,Vancouver,None,False,0,5,10-20km,2.05,False
EDGE300935,R55103,Rider,S023,Station,TRANSFERRED_TO,2024-04-09 20:17:20,T101250,R55103,R054,S023,skytrain,LowIncome,0.863,$4.5-$6.5,NA,BC,Vancouver,None,False,3,58,2-5km,6.18,False
EDGE300936,R47680,Rider,S030,Station,TRANSFERRED_TO,2025-01-25 20:29:44,T102043,R47680,R006,S030,bus,Commuter,0.7,<$3,NA,BC,Vancouver,None,False,3,31,2-5km,2.12,False
EDGE300937,R057,Route,S002,Station,ROUTE_SERVES,2025-03-28 13:08:24,,,R057,S002,skytrain,Occasional,0.808,$3-$4.5,NA,BC,Vancouver,None,False,2,31,10-20km,3.13,False
EDGE300938,R11532,Rider,S003,Station,ALIGHTED,2024-05-03 02:32:16,T101860,R11532,R094,S003,bus,Occasional,0.851,$4.5-$6.5,NA,BC,Vancouver,HolidayFreeRide,False,0,19,>=20km,6.17,False
EDGE300939,S011,Station,S004,Station,CONNECTS_TO,2025-06-25 18:46:29,,,,S011,bus,Commuter,0.198,<$3,NA,BC,Vancouver,NewYearPromo,False,2,22,10-20km,2.98,False
EDGE300940,R099,Route,S011,Station,ROUTE_SERVES,2024-11-10 00:00:20,,,R099,S011,bus,Commuter,0.986,$3-$4.5,NA,BC,Vancouver,None,False,4,32,5-10km,3.37,False
