trip_id,rider_id,route_id,mode,origin_station_id,destination_station_id,board_datetime,alight_datetime,country,province,fare_class,payment_method,transfers,zones_charged,distance_km,base_fare_cad,discount_rate,discount_amount_cad,yvr_addfare_cad,total_fare_cad,on_time_arrival,service_disruption,polyline_stations
T100852,R32925,R085,skytrain,S025,S002,2024-03-07 00:33:35,2024-03-07 00:53:59,CA,BC,adult,contactless_cc,0,1,11.05,3.14,0.0,0.0,0.0,3.14,True,False,S030|S025|S011|S013|S030|S027|S014|S015
T100853,R47538,R091,seabus,S030,S028,2024-07-28 04:30:45,2024-07-28 04:45:32,US,BC,adult,cash,0,1,11.25,3.4,0.0,0.0,0.0,3.4,True,False,S004|S029|S025|S008|S025|S021
T100854,R18469,R075,wce,S028,S020,2025-02-13 19:56:08,2025-02-13 20:03:55,CA,BC,adult,compass_card,1,1,9.03,3.21,0.0,0.0,0.0,3.21,True,False,S030|S001|S022|S026|S021|S013|S002|S011|S018
T100855,R43822,R107,seabus,S002,S012,2024-06-21 23:21:17,2024-06-21 23:32:49,CA,BC,adult,compass_card,0,1,12.32,3.1,0.0,0.0,0.0,3.1,True,False,S018|S020|S005|S012|S018|S024|S008|S005
T100856,R44961,R033,bus,S002,S023,2024-01-19 10:40:03,2024-01-19 11:16:12,CA,BC,adult,compass_card,0,1,12.94,3.16,0.0,0.0,0.0,3.16,False,False,S024|S013|S016|S026|S020|S019
T100857,R98636,R067,bus,S017,S003,2024-02-24 10:25:57,2024-02-24 10:39:49,CA,BC,adult,compass_card,0,1,6.95,3.18,0.0,0.0,0.0,3.18,False,False,S008|S015|S010|S027|S013|S005|S006|S012|S003|S017|S020
T100858,R87994,R008,bus,S024,S002,2024-05-07 13:26:52,2024-05-07 13:51:50,CA,BC,youth,contactless_cc,2,1,8.64,3.13,0.32,1.0,0.0,2.13,True,False,S018|S013|S009|S003|S014|S018|S014|S026|S023|S005|S026
T100859,R40029,R014,skytrain,S005,S017,2024-09-18 22:39:45,2024-09-18 23:16:24,CA,BC,senior,contactless_cc,0,1,18.45,3.18,0.35,1.11,0.0,2.07,True,False,S018|S007|S017|S013|S022|S019|S007|S019|S021
T100860,R94930,R114,skytrain,S024,S017,2024-08-14 04:14:57,2024-08-14 04:35:39,CA,BC,youth,compass_card,1,2,11.75,4.61,0.32,1.48,0.0,3.13,True,False,S008|S009|S003|S010|S026|S014|S011|S023|S019
T100861,R14601,R024,skytrain,S003,S005,2025-06-07 06:05:52,2025-06-07 06:31:55,CA,BC,low_income,compass_card,1,1,11.0,3.2,0.4,1.28,0.0,1.92,True,False,S022|S014|S015|S012|S013|S007|S012|S013
T100862,R28065,R024,seabus,S020,S022,2024-01-11 17:38:30,2024-01-11 17:51:17,CA,BC,youth,mobile_pay,0,2,23.39,4.59,0.32,1.47,0.0,3.12,True,False,S001|S026|S010|S006|S013|S021|S028|S026|S015
T100863,R77782,R027,wce,S020,S005,2024-05-24 01:09:34,2024-05-24 01:14:46,CA,BC,adult,compass_card,0,1,3.75,3.14,0.0,0.0,0.0,3.14,True,False,S015|S002|S028|S008|S007|S023
T100864,R40085,R052,skytrain,S012,S005,2024-04-17 06:13:34,2024-04-17 06:23:00,CA,BC,adult,compass_card,0,1,6.33,3.16,0.0,0.0,0.0,3.16,True,False,S025|S024|S029|S003|S005|S025|S002
T100865,R19868,R024,bus,S008,S021,2025-03-25 00:28:40,2025-03-25 00:37:49,CA,BC,adult,cash,0,1,5.31,3.34,0.0,0.0,0.0,3.34,True,False,S030|S005|S029|S027|S028|S010|S001|S012|S024
T100866,R41236,R086,bus,S026,S004,2024-07-03 21:06:35,2024-07-03 22:29:44,CA,BC,adult,contactless_cc,2,1,30.03,3.16,0.0,0.0,0.0,3.16,True,False,S010|S016|S017|S001|S012|S007|S025|S018|S007|S008|S019
T100867,R93568,R063,skytrain,S017,S026,2024-02-12 23:54:46,2024-02-13 00:30:22,CA,BC,youth,contactless_cc,0,1,25.59,3.12,0.32,1.0,0.0,2.12,True,False,S009|S019|S016|S021|S025|S005
T100868,R92949,R052,bus,S023,S024,2025-03-14 19:32:34,2025-03-14 19:43:58,CA,BC,senior,compass_card,0,1,3.5,3.15,0.35,1.1,0.0,2.05,True,False,S022|S001|S014|S020|S030|S022|S017|S002|S010|S006|S002
T100869,R23907,R098,skytrain,S010,S007,2024-09-08 09:51:37,2024-09-08 10:09:52,CA,BC,adult,mobile_pay,1,1,11.85,3.16,0.0,0.0,0.0,3.16,True,False,S026|S023|S020|S009|S002|S016
T100870,R97399,R103,skytrain,S021,S001,2025-01-30 08:45:41,2025-01-30 09:01:39,CA,BC,adult,compass_card,0,2,10.09,4.53,0.0,0.0,0.0,4.53,True,False,S003|S014|S023|S009|S023|S029|S022|S012|S029|S004|S001
T100871,R63619,R110,skytrain,S010,S029,2024-12-20 15:13:54,2024-12-20 15:37:18,CA,BC,youth,compass_card,0,2,10.41,4.61,0.32,1.48,0.0,3.13,True,False,S029|S021|S013|S008|S014
T100872,R30270,R026,bus,S017,S024,2024-11-16 06:04:50,2024-11-16 06:18:52,CA,BC,adult,compass_card,0,1,7.35,3.19,0.0,0.0,0.0,3.19,True,False,S004|S030|S011|S017|S029|S020|S018|S003|S007
T100873,R35367,R065,bus,S007,S018,2024-01-02 12:40:53,2024-01-02 13:06:49,CA,BC,adult,cash,1,1,11.25,3.34,0.0,0.0,0.0,3.34,True,False,S015|S019|S024|S001|S003|S009|S018|S010|S012|S017
T100874,R59264,R047,bus,S013,S025,2025-03-12 20:59:25,2025-03-12 21:34:34,CA,BC,adult,compass_card,0,1,12.77,3.16,0.0,0.0,0.0,3.16,True,False,S006|S001|S013|S023|S012|S013|S022|S010|S008|S018|S009
T100875,R51400,R112,seabus,S026,S002,2025-04-25 04:50:00,2025-04-25 05:04:17,CA,BC,adult,compass_card,0,2,6.78,4.59,0.0,0.0,0.0,4.59,True,False,S021|S009|S030|S013|S030|S027|S001
T100876,R30967,R065,skytrain,S018,S009,2025-06-01 23:38:20,2025-06-02 00:20:33,CA,BC,adult,mobile_pay,0,1,22.13,3.15,0.0,0.0,0.0,3.15,True,False,S008|S005|S012|S030|S013|S023|S005|S003
T100877,R43741,R077,seabus,S024,S013,2025-02-24 05:25:14,2025-02-24 05:37:37,CA,BC,adult,compass_card,0,1,7.04,3.14,0.0,0.0,0.0,3.14,True,False,S017|S023|S020|S029|S021|S023|S008|S015|S008
T100878,R68391,R102,skytrain,S019,S005,2024-05-09 14:49:29,2024-05-09 15:02:13,CA,BC,adult,compass_card,1,1,7.07,3.21,0.0,0.0,0.0,3.21,True,False,S014|S010|S021|S011|S016|S019
T100879,R53025,R074,bus,S005,S008,2025-04-16 18:33:09,2025-04-16 19:00:23,CA,BC,adult,compass_card,1,1,11.33,3.11,0.0,0.0,0.0,3.11,True,False,S021|S005|S020|S018|S023|S027
T100880,R53751,R010,skytrain,S007,S029,2024-08-08 00:42:51,2024-08-08 01:15:21,CA,BC,adult,compass_card,1,1,24.72,3.18,0.0,0.0,0.0,3.18,True,False,S005|S011|S024|S023|S030|S017|S005|S015
T100881,R31972,R036,bus,S030,S025,2024-10-21 13:08:20,2024-10-21 13:35:11,CA,BC,youth,contactless_cc,0,1,9.99,3.19,0.32,1.02,0.0,2.17,True,False,S005|S022|S019|S006|S012|S003|S019|S018|S025
T100882,R88059,R015,bus,S004,S007,2024-01-24 05:20:56,2024-01-24 05:40:59,CA,BC,low_income,compass_card,1,1,8.67,3.19,0.4,1.28,0.0,1.91,True,False,S011|S028|S030|S005|S025|S001
T100883,R54676,R070,seabus,S025,S011,2025-02-04 13:55:09,2025-02-04 14:06:38,CA,BC,adult,contactless_cc,0,1,1.8,3.15,0.0,0.0,0.0,3.15,True,False,S029|S014|S015|S010|S016|S025|S028|S030
T100884,R31383,R069,wce,S021,S025,2024-04-19 09:06:05,2024-04-19 09:25:43,CA,BC,adult,compass_card,0,2,12.49,4.53,0.0,0.0,0.0,4.53,True,False,S009|S005|S026|S007|S004|S006|S007|S001|S026|S020|S021
T100885,R15272,R024,skytrain,S009,S021,2024-06-27 01:13:36,2024-06-27 01:22:52,CA,BC,adult,cash,1,2,7.44,4.86,0.0,0.0,0.0,4.86,True,False,S019|S021|S008|S021|S008|S009|S023|S001|S013|S003|S024
T100886,R51773,R064,skytrain,S025,S016,2024-01-05 20:36:34,2024-01-05 20:54:41,CA,BC,adult,contactless_cc,0,1,13.31,3.14,0.0,0.0,0.0,3.14,True,False,S005|S018|S029|S020|S016|S024|S021|S012|S006|S029|S013
T100887,R95864,R068,skytrain,S016,S017,2024-11-09 08:11:11,2024-11-09 08:35:10,CA,BC,adult,contactless_cc,0,1,17.82,3.12,0.0,0.0,0.0,3.12,True,False,S005|S007|S008|S009|S002|S015|S026
T100888,R59249,R041,wce,S001,S010,2024-12-30 23:19:53,2024-12-30 23:31:30,CA,BC,senior,compass_card,0,1,10.24,3.11,0.35,1.09,5.0,7.02,True,False,S014|S008|S025|S022|S007|S026|S007|S003
T100889,R47748,R005,bus,S006,S016,2024-09-26 20:49:20,2024-09-26 21:37:52,CA,BC,adult,compass_card,0,1,20.96,3.2,0.0,0.0,0.0,3.2,True,False,S028|S020|S016|S024|S011|S029|S015|S030
T100890,R17076,R001,skytrain,S008,S015,2025-04-05 17:13:17,2025-04-05 17:34:28,CA,BC,adult,compass_card,0,1,13.57,3.17,0.0,0.0,0.0,3.17,True,False,S013|S026|S002|S021|S025
T100891,R23140,R117,bus,S027,S013,2025-04-04 08:23:53,2025-04-04 08:54:21,CA,BC,adult,compass_card,1,1,13.61,3.13,0.0,0.0,0.0,3.13,True,False,S024|S011|S014|S021|S025|S019|S021|S018
T100892,R93804,R098,skytrain,S017,S022,2025-02-16 14:21:07,2025-02-16 14:34:29,CA,BC,senior,compass_card,0,1,7.3,3.16,0.35,1.11,0.0,2.05,True,False,S029|S023|S027|S002|S018|S004|S016
T100893,R68204,R104,skytrain,S015,S028,2024-06-24 09:19:03,2024-06-24 09:28:21,CA,BC,senior,compass_card,1,1,7.22,3.21,0.35,1.12,0.0,2.09,False,False,S029|S002|S030|S008|S018
T100894,R76535,R060,bus,S018,S013,2024-04-29 18:45:07,2024-04-29 19:01:44,CA,BC,senior,mobile_pay,0,1,6.5,3.11,0.35,1.09,0.0,2.02,False,False,S024|S002|S019|S013|S018
T100895,R58821,R048,skytrain,S025,S021,2024-09-15 00:54:47,2024-09-15 01:10:33,CA,BC,adult,compass_card,0,1,8.07,3.16,0.0,0.0,0.0,3.16,True,False,S002|S008|S011|S016|S013|S030
T100896,R19963,R098,bus,S010,S026,2024-05-19 11:29:52,2024-05-19 11:51:53,CA,BC,youth,compass_card,0,1,12.21,3.19,0.32,1.02,0.0,2.17,True,False,S027|S010|S016|S006|S015|S010|S021|S002
T100897,R37881,R059,bus,S023,S017,2024-12-26 20:10:19,2024-12-26 20:47:01,CA,BC,adult,compass_card,0,1,13.59,3.2,0.0,0.0,0.0,3.2,True,False,S029|S005|S016|S028|S021|S015
T100898,R52642,R013,bus,S003,S025,2025-02-11 01:08:20,2025-02-11 01:24:37,CA,BC,youth,compass_card,0,1,8.01,3.11,0.32,1.0,0.0,2.11,False,False,S017|S004|S007|S026|S019|S030|S023|S018|S005|S014|S015
T100899,R11316,R052,skytrain,S011,S016,2025-06-05 03:35:06,2025-06-05 03:37:09,CA,BC,youth,compass_card,1,1,0.8,3.21,0.32,1.03,0.0,2.18,True,False,S001|S007|S016|S020|S030|S023|S030
T100900,R29693,R030,seabus,S007,S030,2024-04-01 03:45:04,2024-04-01 03:56:32,CA,BC,senior,compass_card,0,1,9.89,3.16,0.35,1.11,0.0,2.05,True,False,S015|S003|S010|S012|S024|S021|S024|S027|S006|S024
T100901,R64909,R088,bus,S024,S004,2024-06-23 13:38:32,2024-06-23 13:58:44,CA,BC,adult,compass_card,0,1,8.86,3.17,0.0,0.0,0.0,3.17,True,False,S003|S005|S024|S015|S022|S012|S003|S018|S024
T100902,R30742,R052,skytrain,S013,S025,2024-11-21 16:26:39,2024-11-21 16:44:19,CA,BC,adult,compass_card,0,1,12.15,3.14,0.0,0.0,0.0,3.14,True,False,S026|S017|S021|S006|S014|S019|S013|S002|S026|S006|S012
T100903,R80780,R053,bus,S019,S029,2025-03-21 13:32:24,2025-03-21 13:42:05,CA,BC,youth,compass_card,0,1,4.11,3.19,0.32,1.02,0.0,2.17,True,False,S022|S029|S005|S007|S029|S005|S007
T100904,R48250,R017,wce,S025,S023,2024-11-07 15:19:59,2024-11-07 15:31:04,CA,BC,adult,mobile_pay,0,1,8.22,3.18,0.0,0.0,0.0,3.18,True,False,S002|S015|S010|S011|S025|S026|S015|S010
T100905,R76003,R119,wce,S021,S006,2024-03-14 20:24:15,2024-03-14 20:31:19,CA,BC,senior,compass_card,2,1,6.39,3.15,0.35,1.1,0.0,2.05,True,False,S004|S030|S005|S008|S001|S021|S026|S009|S001|S016
T100906,R55020,R043,skytrain,S016,S029,2025-01-03 13:02:51,2025-01-03 13:16:00,CA,BC,senior,compass_card,0,2,6.93,4.6,0.35,1.61,0.0,2.99,True,False,S016|S019|S027|S001|S021|S030|S016|S008
T100907,R42399,R064,bus,S007,S020,2024-12-22 07:32:07,2024-12-22 07:45:27,CA,BC,youth,cash,1,1,7.9,3.35,0.32,1.07,0.0,2.28,True,False,S022|S016|S015|S014|S016|S003|S021
T100908,R71518,R032,skytrain,S020,S001,2025-05-07 01:46:46,2025-05-07 02:07:41,CA,BC,low_income,mobile_pay,0,1,11.89,3.15,0.4,1.26,0.0,1.89,True,False,S008|S030|S018|S009|S021|S022|S018|S028
T100909,R37424,R034,skytrain,S027,S007,2025-03-06 12:57:33,2025-03-06 13:13:24,CA,BC,adult,contactless_cc,1,1,12.86,3.17,0.0,0.0,0.0,3.17,True,False,S002|S007|S005|S002|S022|S012|S002|S006
T100910,R19343,R086,bus,S028,S002,2024-11-27 19:20:07,2024-11-27 19:38:09,CA,BC,low_income,compass_card,0,1,6.49,3.15,0.4,1.26,0.0,1.89,True,False,S022|S019|S028|S020|S010|S012|S003|S002|S005|S015|S006
T100911,R63238,R106,bus,S006,S023,2024-12-14 12:24:15,2024-12-14 12:51:58,CA,BC,youth,mobile_pay,1,1,12.33,3.18,0.32,1.02,0.0,2.16,True,False,S010|S021|S023|S024|S023|S020
T100912,R54735,R105,bus,S019,S027,2024-08-30 16:24:11,2024-08-30 16:40:11,CA,BC,low_income,compass_card,1,1,6.42,3.13,0.4,1.25,0.0,1.88,False,False,S018|S006|S016|S025|S019|S012|S002|S004|S026|S010|S012
T100913,R83471,R099,seabus,S012,S030,2025-03-26 16:33:44,2025-03-26 16:48:13,CA,BC,adult,compass_card,0,2,7.61,4.58,0.0,0.0,0.0,4.58,True,False,S013|S028|S003|S026|S014|S028|S018|S003|S011
T100914,R57646,R028,skytrain,S016,S005,2025-05-24 20:25:02,2025-05-24 20:40:41,CA,BC,adult,compass_card,1,1,9.65,3.19,0.0,0.0,0.0,3.19,True,False,S004|S024|S029|S009|S012
T100915,R15900,R018,bus,S017,S014,2024-12-27 17:59:40,2024-12-27 18:36:42,CA,BC,adult,compass_card,1,1,12.32,3.11,0.0,0.0,0.0,3.11,False,False,S017|S007|S024|S007|S021
T100916,R55097,R075,bus,S002,S005,2024-04-20 06:49:55,2024-04-20 07:14:46,CA,BC,youth,mobile_pay,0,1,11.79,3.2,0.32,1.02,0.0,2.18,True,False,S019|S025|S021|S017|S003|S017
T100917,R47096,R106,bus,S024,S023,2024-10-22 02:17:57,2024-10-22 02:39:01,CA,BC,adult,compass_card,2,1,8.45,3.14,0.0,0.0,0.0,3.14,True,False,S020|S027|S023|S010|S015|S021|S029|S011|S009|S018
T100918,R23570,R038,skytrain,S019,S021,2024-04-01 20:25:22,2024-04-01 20:40:27,CA,BC,adult,mobile_pay,0,1,8.9,3.11,0.0,0.0,0.0,3.11,True,False,S012|S005|S021|S019|S016|S018
T100919,R57565,R087,skytrain,S024,S021,2024-05-12 05:32:14,2024-05-12 05:41:00,CA,BC,adult,contactless_cc,0,1,5.79,3.21,0.0,0.0,0.0,3.21,True,False,S016|S017|S027|S006|S030|S020|S008|S024|S010
T100920,R20372,R115,skytrain,S007,S001,2025-03-16 18:23:33,2025-03-16 18:41:05,CA,BC,adult,compass_card,0,1,12.75,3.19,0.0,0.0,0.0,3.19,True,False,S004|S001|S016|S022|S027
T100921,R60840,R025,bus,S004,S025,2024-09-10 08:41:25,2024-09-10 09:11:48,CA,BC,youth,mobile_pay,0,1,8.52,3.14,0.32,1.0,0.0,2.14,True,False,S028|S007|S027|S020|S014|S015|S002|S012|S013|S019
T100922,R57236,R021,bus,S026,S021,2025-05-13 21:26:21,2025-05-13 21:49:41,CA,BC,youth,contactless_cc,2,1,8.82,3.14,0.32,1.0,0.0,2.14,True,False,S007|S001|S022|S007|S024|S010|S009|S027|S003
T100923,R44603,R079,seabus,S010,S011,2025-04-16 10:06:12,2025-04-16 10:19:24,CA,BC,adult,compass_card,0,1,4.66,3.19,0.0,0.0,0.0,3.19,True,False,S017|S019|S011|S026|S001|S005
T100924,R50955,R077,bus,S022,S011,2024-01-18 10:17:39,2024-01-18 10:27:00,CA,BC,youth,compass_card,2,1,3.83,3.18,0.32,1.02,0.0,2.16,False,False,S011|S014|S025|S019|S021|S001
T100925,R34259,R074,skytrain,S027,S006,2024-03-27 05:30:42,2024-03-27 05:55:46,CA,BC,senior,compass_card,0,1,12.26,3.16,0.35,1.11,0.0,2.05,True,False,S007|S012|S028|S011|S023|S016|S017|S027|S002|S022
T100926,R59993,R061,skytrain,S005,S017,2024-06-24 18:57:41,2024-06-24 19:15:02,CA,BC,tourist,compass_card,0,1,12.86,3.12,0.1,0.31,0.0,2.81,True,False,S005|S022|S015|S030|S028|S018|S030|S011|S016|S027
T100927,R32480,R017,skytrain,S027,S014,2025-03-20 03:09:21,2025-03-20 03:19:50,CA,BC,senior,mobile_pay,0,2,5.65,4.52,0.35,1.58,0.0,2.94,True,False,S030|S024|S002|S028|S017|S010|S020
T100928,R84676,R056,wce,S024,S022,2024-01-20 02:20:24,2024-01-20 02:31:17,CA,BC,senior,contactless_cc,0,1,8.99,3.19,0.35,1.12,0.0,2.07,True,False,S011|S019|S018|S001|S008|S020|S023|S011|S027
T100929,R92593,R018,bus,S030,S029,2024-08-09 03:15:13,2024-08-09 03:37:39,CA,BC,senior,contactless_cc,1,1,8.69,3.21,0.35,1.12,0.0,2.09,True,False,S026|S012|S003|S006|S010
T100930,R68630,R052,skytrain,S027,S001,2025-02-26 08:02:11,2025-02-26 08:25:32,CA,BC,youth,mobile_pay,0,2,14.75,4.6,0.32,1.47,0.0,3.13,True,False,S011|S014|S022|S018|S028|S006|S020|S021|S013|S006|S021
T100931,R93632,R036,bus,S004,S029,2024-02-11 22:07:38,2024-02-11 22:33:15,CA,BC,adult,compass_card,1,1,13.24,3.18,0.0,0.0,0.0,3.18,True,False,S026|S025|S010|S024|S029|S011|S024|S002
T100932,R61313,R110,bus,S009,S015,2024-07-24 10:10:04,2024-07-24 10:25:14,CA,BC,adult,compass_card,1,1,6.12,3.21,0.0,0.0,0.0,3.21,True,False,S003|S017|S030|S008|S013|S016|S028
T100933,R34248,R034,bus,S010,S007,2025-03-12 04:41:29,2025-03-12 05:08:15,CA,BC,senior,contactless_cc,2,1,12.13,3.2,0.35,1.12,0.0,2.08,True,False,S017|S010|S006|S004|S013|S027|S002|S026|S007
T100934,R77238,R015,bus,S030,S003,2025-05-17 09:30:51,2025-05-17 09:42:16,CA,BC,adult,cash,0,1,4.13,3.39,0.0,0.0,0.0,3.39,True,False,S015|S018|S001|S027|S016|S030|S017
T100935,R49278,R116,seabus,S005,S008,2024-05-15 05:10:29,2024-05-15 05:24:55,CA,BC,senior,mobile_pay,0,2,10.18,4.6,0.35,1.61,0.0,2.99,True,False,S011|S017|S025|S029|S017|S010
T100936,R80779,R012,bus,S025,S011,2024-09-27 03:31:44,2024-09-27 03:45:38,CA,BC,low_income,compass_card,0,1,7.09,3.16,0.4,1.26,0.0,1.9,True,False,S005|S026|S029|S004|S028|S017|S023|S005|S008|S025|S002
T100937,R90336,R009,wce,S015,S013,2025-06-23 14:27:55,2025-06-23 14:40:21,CA,BC,youth,contactless_cc,0,1,10.29,3.16,0.32,1.01,0.0,2.15,True,False,S023|S029|S017|S004|S001|S011|S002|S023|S029|S020
T100938,R92488,R016,skytrain,S028,S003,2024-12-16 07:10:38,2024-12-16 07:48:41,CA,BC,adult,compass_card,0,2,18.68,4.54,0.0,0.0,0.0,4.54,True,False,S011|S016|S030|S002|S005|S018|S026|S022|S025|S010|S001
T100939,R48333,R100,skytrain,S019,S026,2025-06-21 17:16:35,2025-06-21 17:33:27,CA,BC,adult,contactless_cc,0,1,13.03,3.17,0.0,0.0,0.0,3.17,True,False,S010|S022|S030|S007|S012|S007|S008|S011
T100940,R50950,R001,bus,S009,S019,2025-05-01 20:15:10,2025-05-01 20:39:59,CA,BC,adult,compass_card,0,1,8.74,3.2,0.0,0.0,0.0,3.2,False,False,S011|S026|S015|S023|S004|S010|S005|S007
T100941,R14897,R061,bus,S009,S004,2024-08-11 23:08:19,2024-08-11 23:34:25,CA,BC,adult,compass_card,0,1,10.0,3.21,0.0,0.0,0.0,3.21,True,False,S001|S021|S018|S017|S004|S008
T100942,R16590,R049,bus,S018,S012,2024-06-15 08:55:11,2024-06-15 09:54:10,CA,BC,adult,cash,1,1,20.71,3.3,0.0,0.0,0.0,3.3,True,False,S018|S011|S009|S005|S024|S027
T100943,R25852,R011,bus,S010,S020,2024-03-13 12:04:10,2024-03-13 12:22:07,CA,BC,adult,compass_card,1,1,7.31,3.2,0.0,0.0,0.0,3.2,True,False,S008|S006|S003|S011|S021|S030|S011
T100944,R77539,R071,bus,S018,S015,2025-06-06 08:31:55,2025-06-06 09:01:05,GB,BC,youth,compass_card,1,1,11.53,3.17,0.32,1.01,0.0,2.16,True,False,S002|S006|S001|S017|S030|S022|S002
T100945,R26593,R039,skytrain,S004,S014,2025-04-04 03:57:15,2025-04-04 04:14:30,CA,BC,adult,compass_card,1,2,9.65,4.57,0.0,0.0,0.0,4.57,False,False,S002|S004|S015|S013|S006
T100946,R77160,R077,bus,S023,S020,2025-02-26 13:58:01,2025-02-26 14:21:32,CA,BC,adult,compass_card,0,1,10.47,3.15,0.0,0.0,0.0,3.15,True,False,S029|S019|S022|S028|S023
T100947,R18945,R083,skytrain,S023,S015,2024-08-16 20:29:18,2024-08-16 20:49:01,CA,BC,senior,compass_card,0,1,12.46,3.2,0.35,1.12,0.0,2.08,True,False,S020|S012|S010|S012|S028|S007|S024|S026|S022|S027
T100948,R67230,R021,seabus,S018,S003,2024-08-09 22:59:17,2024-08-09 23:10:57,CA,BC,adult,compass_card,0,1,22.42,3.21,0.0,0.0,0.0,3.21,True,False,S030|S025|S026|S015|S020|S005|S003|S028|S026|S023
T100949,R80780,R016,wce,S015,S004,2025-02-08 06:26:12,2025-02-08 06:53:26,US,BC,adult,compass_card,1,1,19.67,3.11,0.0,0.0,0.0,3.11,True,False,S015|S010|S023|S021|S024|S026|S015|S017
T100950,R15972,R098,skytrain,S008,S009,2024-08-16 05:10:55,2024-08-16 05:28:59,CA,BC,adult,compass_card,0,2,10.74,4.54,0.0,0.0,0.0,4.54,True,False,S005|S029|S030|S020|S009|S013|S014
T100951,R35992,R089,skytrain,S006,S024,2024-01-23 14:50:01,2024-01-23 15:15:02,CA,BC,youth,contactless_cc,0,2,13.57,4.56,0.32,1.46,0.0,3.1,True,False,S030|S022|S011|S027|S029|S030|S011|S016|S017|S001
T100952,R87318,R017,skytrain,S003,S017,2024-10-05 19:10:02,2024-10-05 19:29:19,CA,BC,adult,cash,0,1,13.75,3.39,0.0,0.0,0.0,3.39,True,False,S004|S013|S017|S015|S029|S006|S011|S026|S012|S021
T100953,R84216,R118,bus,S019,S005,2025-04-04 00:13:48,2025-04-04 00:31:36,AU,BC,adult,mobile_pay,0,1,8.49,3.17,0.0,0.0,0.0,3.17,True,False,S017|S004|S014|S028|S023
T100954,R23740,R007,skytrain,S026,S004,2024-07-26 15:15:09,2024-07-26 15:34:31,CA,BC,adult,compass_card,1,1,12.43,3.21,0.0,0.0,0.0,3.21,True,False,S011|S019|S022|S003|S027|S010
T100955,R87233,R048,bus,S018,S015,2024-11-11 00:48:22,2024-11-11 00:57:03,CA,BC,adult,compass_card,0,1,2.98,3.17,0.0,0.0,0.0,3.17,True,False,S013|S020|S014|S008|S021
T100956,R43645,R112,bus,S008,S019,2024-02-24 17:41:23,2024-02-24 18:14:06,CA,BC,adult,compass_card,0,1,9.87,3.11,0.0,0.0,0.0,3.11,True,False,S006|S017|S013|S003|S012|S007|S028|S023
T100957,R50626,R106,wce,S019,S014,2025-04-25 22:30:29,2025-04-25 22:39:03,CA,BC,senior,mobile_pay,0,1,6.89,3.12,0.35,1.09,0.0,2.03,True,False,S026|S014|S020|S027|S011|S019|S024|S008|S006|S023
T100958,R61298,R057,skytrain,S022,S003,2025-06-25 09:37:19,2025-06-25 10:07:07,CA,BC,adult,mobile_pay,0,1,10.63,3.19,0.0,0.0,0.0,3.19,True,False,S024|S023|S019|S028|S016|S004|S020|S021
T100959,R58435,R027,seabus,S015,S011,2025-02-10 12:09:29,2025-02-10 12:20:32,CA,BC,adult,compass_card,0,1,1.7,3.19,0.0,0.0,0.0,3.19,True,False,S018|S004|S028|S015|S006
T100960,R10799,R079,skytrain,S010,S014,2024-06-10 11:19:50,2024-06-10 11:40:24,CA,BC,youth,compass_card,0,1,9.44,3.18,0.32,1.02,0.0,2.16,True,False,S003|S021|S004|S023|S028|S020
T100961,R20101,R037,skytrain,S025,S028,2025-02-09 11:24:54,2025-02-09 11:47:31,CA,BC,low_income,compass_card,0,1,14.14,3.2,0.4,1.28,0.0,1.92,True,False,S013|S011|S017|S022|S023|S002|S004
T100962,R29923,R015,bus,S007,S028,2024-09-29 23:39:23,2024-09-30 00:17:16,CA,BC,adult,compass_card,1,1,16.42,3.19,0.0,0.0,0.0,3.19,True,False,S005|S030|S019|S030|S025|S021|S027|S001
T100963,R62035,R111,bus,S025,S005,2024-09-23 22:13:05,2024-09-23 22:23:28,CA,BC,adult,mobile_pay,0,1,3.46,3.16,0.0,0.0,0.0,3.16,False,False,S022|S005|S016|S019|S010|S014|S021|S019|S015|S007
T100964,R54859,R056,bus,S007,S023,2024-08-23 19:16:54,2024-08-23 19:48:37,CA,BC,adult,compass_card,0,1,13.78,3.2,0.0,0.0,0.0,3.2,True,False,S029|S011|S010|S020|S027|S022|S010|S015|S024|S012|S003
T100965,R40280,R069,bus,S019,S001,2024-10-25 12:38:24,2024-10-25 13:03:50,CA,BC,adult,compass_card,0,1,12.75,3.16,0.0,0.0,0.0,3.16,True,False,S020|S017|S013|S029|S005|S029|S010
T100966,R16103,R063,skytrain,S002,S013,2024-04-06 05:59:11,2024-04-06 06:17:12,CA,BC,adult,contactless_cc,1,1,8.27,3.21,0.0,0.0,0.0,3.21,True,False,S029|S018|S002|S001|S024|S018
T100967,R25032,R110,bus,S027,S012,2024-06-15 23:41:56,2024-06-16 00:19:28,CA,BC,adult,compass_card,0,1,17.12,3.2,0.0,0.0,0.0,3.2,True,False,S004|S029|S010|S029|S001|S009|S015|S024|S019|S013|S022
T100968,R54470,R064,wce,S011,S024,2024-12-15 07:22:15,2024-12-15 07:36:31,CA,BC,adult,contactless_cc,1,1,12.75,3.15,0.0,0.0,0.0,3.15,True,False,S013|S014|S013|S015|S019|S007|S023|S006|S017|S005
